response_id,submitted_at,product,product_version,platform,country,user_segment,score1,score2,source_file,source_row,product_norm,platform_norm,country_norm,segment_norm,submitted_at_dt,score1_norm,score2_norm,umux_score
R1664,2024-04-29 04:59:01, Payments,1.2,Web,BY,,1,3,raw_responses_sample.csv,160,Payments,Web,BY,unknown,2024-04-29 04:59:01,1.0,3.0,25.0
R1240,2024-03-21 16:47:22,Profile,2.0,iOS,AM,returning,2,3,raw_responses_sample.csv,161,Profile,iOS,AM,returning,2024-03-21 16:47:22,2.0,3.0,37.5
R1812,2025-03-31 05:15:08,Payments,2.0,iOS,KZ,power,1,2,raw_responses_sample.csv,163,Payments,iOS,KZ,power,2025-03-31 05:15:08,1.0,2.0,12.5
R1999,2024-12-16 19:31:13,PROFILE,1.3,,AM,new,4,4,raw_responses_sample.csv,164,Profile,unknown,AM,new,2024-12-16 19:31:13,4.0,4.0,75.0
R1228,2025-02-27 01:36:55,Profile,2.0,,KZ,new,4,3,raw_responses_sample.csv,165,Profile,unknown,KZ,new,2025-02-27 01:36:55,4.0,3.0,62.5
R1838,2025-01-30 06:30:06,profile,2.1,ANDROID,AM,,4,4,raw_responses_sample.csv,166,Profile,Android,AM,unknown,2025-01-30 06:30:06,4.0,4.0,75.0
R1493,2025-06-02 12:46:11,Payments,2.0,ANDROID,ru,power,1,2,raw_responses_sample.csv,167,Payments,Android,RU,power,2025-06-02 12:46:11,1.0,2.0,12.5
R2161,2025-02-20 17:17:30,profile,2.1,,GE,returning ,4,4,raw_responses_sample.csv,168,Profile,unknown,GE,returning,2025-02-20 17:17:30,4.0,4.0,75.0
R1894,2025-01-25 20:41:50, Payments,1.2,Android,KZ,power,2,2,raw_responses_sample.csv,169,Payments,Android,KZ,power,2025-01-25 20:41:50,2.0,2.0,25.0
R1458,2025-06-07 08:25:14,search,2.1,iOS,GE,,4,5,raw_responses_sample.csv,171,Search,iOS,GE,unknown,2025-06-07 08:25:14,4.0,5.0,87.5
R2173,2025-04-24 19:10:04,CHECKOUT,2.1,,GE,returning,4,4,raw_responses_sample.csv,172,Checkout,unknown,GE,returning,2025-04-24 19:10:04,4.0,4.0,75.0
R2223,2025-02-12 05:43:18,Onboardng,2.0,iOS,AM,returning,2,2,raw_responses_sample.csv,173,Onboarding,iOS,AM,returning,2025-02-12 05:43:18,2.0,2.0,25.0
R1142,2024-11-13 17:24:41,profile,1.3,Android,,,3,3,raw_responses_sample.csv,174,Profile,Android,unknown,unknown,2024-11-13 17:24:41,3.0,3.0,50.0
R1195,2025-05-15 10:30:22,Onboardng,2.0,Web,RU,returning ,3,2,raw_responses_sample.csv,175,Onboarding,Web,RU,returning,2025-05-15 10:30:22,3.0,2.0,37.5
R2221,2024-03-22 13:07:50,onboarding,2.0,ANDROID,BY,power,2,1,raw_responses_sample.csv,176,Onboarding,Android,BY,power,2024-03-22 13:07:50,2.0,1.0,12.5
R1316,2025-06-22 07:40:51,PROFILE,1.3,iOS,AM,,3,4,raw_responses_sample.csv,177,Profile,iOS,AM,unknown,2025-06-22 07:40:51,3.0,4.0,62.5
R1014,2024-03-21 02:46:31,Search,1.3,ANDROID,ru,returning,5,5,raw_responses_sample.csv,178,Search,Android,RU,returning,2024-03-21 02:46:31,5.0,5.0,100.0
R1733,2025-01-11 16:12:31, Payments,1.3,web,AM,power,3,3,raw_responses_sample.csv,179,Payments,Web,AM,power,2025-01-11 16:12:31,3.0,3.0,50.0
R2460,2024-06-29 12:02:19,onboarding,1.2,Android,BY,,2,3,raw_responses_sample.csv,180,Onboarding,Android,BY,unknown,2024-06-29 12:02:19,2.0,3.0,37.5
R1692,2024-04-07 18:21:17,Profile,1.3,ANDROID,ru,returning ,3,3,raw_responses_sample.csv,183,Profile,Android,RU,returning,2024-04-07 18:21:17,3.0,3.0,50.0
R1475,2024-11-13 11:30:34,payments,2.1,iOS,AM,power,1,2,raw_responses_sample.csv,184,Payments,iOS,AM,power,2024-11-13 11:30:34,1.0,2.0,12.5
R1714,2024-06-01 02:23:10,Check out,2.1,iOS,RU,,3,3,raw_responses_sample.csv,186,Checkout,iOS,RU,unknown,2024-06-01 02:23:10,3.0,3.0,50.0
R2090,2024-09-13 03:02:54,PROFILE,2.1,iOS,AM,,4,4,raw_responses_sample.csv,187,Profile,iOS,AM,unknown,2024-09-13 03:02:54,4.0,4.0,75.0
R2063,2025-03-17 11:13:47,Profile,1.2,Android,AM,,4,5,raw_responses_sample.csv,188,Profile,Android,AM,unknown,2025-03-17 11:13:47,4.0,5.0,87.5
R2085,2024-10-10 00:10:22,search,1.3,Web,,returning ,2,3,raw_responses_sample.csv,189,Search,Web,unknown,returning,2024-10-10 00:10:22,2.0,3.0,37.5
R2437,2024-10-06 08:01:44,Check out,1.2,web,RU,,4,3,raw_responses_sample.csv,190,Checkout,Web,RU,unknown,2024-10-06 08:01:44,4.0,3.0,62.5
R2255,2025-05-02 06:06:34,Check out,1.3,Android,GE,New,3,4,raw_responses_sample.csv,191,Checkout,Android,GE,new,2025-05-02 06:06:34,3.0,4.0,62.5
R2471,2025-06-05 13:41:55,onboarding,1.3,Android,GE,returning ,1,2,raw_responses_sample.csv,192,Onboarding,Android,GE,returning,2025-06-05 13:41:55,1.0,2.0,12.5
R2263,2024-11-06 11:09:19, search,1.3,,BY,,5,4,raw_responses_sample.csv,193,Search,unknown,BY,unknown,2024-11-06 11:09:19,5.0,4.0,87.5
R1603,2024-03-12 17:14:00,profile,2.1,,ru,,2,3,raw_responses_sample.csv,194,Profile,unknown,RU,unknown,2024-03-12 17:14:00,2.0,3.0,37.5
R1426,2025-01-02 01:14:48, Payments,1.3,Android,RU,power,3,2,raw_responses_sample.csv,195,Payments,Android,RU,power,2025-01-02 01:14:48,3.0,2.0,37.5
R1734,2025-01-12 19:11:27, Payments,2.1,iOS,RU,returning ,4,4,raw_responses_sample.csv,196,Payments,iOS,RU,returning,2025-01-12 19:11:27,4.0,4.0,75.0
R2379,2024-11-19 18:57:53,ONBOARDING,1.3,web,BY,,3,3,raw_responses_sample.csv,197,Onboarding,Web,BY,unknown,2024-11-19 18:57:53,3.0,3.0,50.0
R2077,2025-06-07 23:45:03,search,1.2,ANDROID,KZ,returning ,5,5,raw_responses_sample.csv,198,Search,Android,KZ,returning,2025-06-07 23:45:03,5.0,5.0,100.0
R2241,2025-06-07 20:41:28,profile,1.2,iOS,RU,returning,3,4,raw_responses_sample.csv,199,Profile,iOS,RU,returning,2025-06-07 20:41:28,3.0,4.0,62.5
R1852,2024-08-09 22:02:57,Check out,2.0,Android,AM,,4,4,raw_responses_sample.csv,200,Checkout,Android,AM,unknown,2024-08-09 22:02:57,4.0,4.0,75.0
R1263,2024-12-22 11:54:29,payments,2.1,,,,1,1,raw_responses_sample.csv,201,Payments,unknown,unknown,unknown,2024-12-22 11:54:29,1.0,1.0,0.0
R1650,2025-06-08 12:12:31,Payment,2.1,ANDROID,GE,returning ,1,1,raw_responses_sample.csv,202,Payments,Android,GE,returning,2025-06-08 12:12:31,1.0,1.0,0.0
R1861,2024-09-06 19:05:03,checkout,2.0,Web,AM,power,4,4,raw_responses_sample.csv,203,Checkout,Web,AM,power,2024-09-06 19:05:03,4.0,4.0,75.0
R1319,2024-02-27 07:36:54,ONBOARDING,2.0,Web,ru,,1,1,raw_responses_sample.csv,204,Onboarding,Web,RU,unknown,2024-02-27 07:36:54,1.0,1.0,0.0
R2190,2024-03-29 18:59:29,Search,1.2,iOS,RU,returning,3,4,raw_responses_sample.csv,205,Search,iOS,RU,returning,2024-03-29 18:59:29,3.0,4.0,62.5
R1293,2024-09-01 01:15:05, Checkout ,2.0,iOS,AM,returning ,3,2,raw_responses_sample.csv,206,Checkout,iOS,AM,returning,2024-09-01 01:15:05,3.0,2.0,37.5
R1514,2025-03-28 19:09:28,Search,1.3,Android,KZ,,5,4,raw_responses_sample.csv,208,Search,Android,KZ,unknown,2025-03-28 19:09:28,5.0,4.0,87.5
R1868,2025-01-21 05:30:28,profile,1.2,ANDROID,GE,,5,4,raw_responses_sample.csv,209,Profile,Android,GE,unknown,2025-01-21 05:30:28,5.0,4.0,87.5
R1732,2024-06-06 03:19:31,profile,2.0,,ru,power,2,2,raw_responses_sample.csv,210,Profile,unknown,RU,power,2024-06-06 03:19:31,2.0,2.0,25.0
R1587,2024-05-15 19:17:17,Payment,1.2,iOS,,new,3,2,raw_responses_sample.csv,211,Payments,iOS,unknown,new,2024-05-15 19:17:17,3.0,2.0,37.5
R1022,2024-06-19 13:31:30,checkout,1.2,web,RU,returning,5,4,raw_responses_sample.csv,212,Checkout,Web,RU,returning,2024-06-19 13:31:30,5.0,4.0,87.5
R1709,2024-12-26 13:38:46,Check out,1.3,,BY,New,4,3,raw_responses_sample.csv,214,Checkout,unknown,BY,new,2024-12-26 13:38:46,4.0,3.0,62.5
R1173,2025-06-22 13:49:26,Search,2.1,Android,BY,,5,4,raw_responses_sample.csv,216,Search,Android,BY,unknown,2025-06-22 13:49:26,5.0,4.0,87.5
R1186,2024-05-01 04:06:25,Payment,2.0,Web,GE,power,3,2,raw_responses_sample.csv,217,Payments,Web,GE,power,2024-05-01 04:06:25,3.0,2.0,37.5
R2075,2024-05-08 12:42:00,ONBOARDING,2.0,ANDROID,AM,,5,4,raw_responses_sample.csv,218,Onboarding,Android,AM,unknown,2024-05-08 12:42:00,5.0,4.0,87.5
R1249,2024-12-03 14:21:27,Check out,2.1,Android,BY,power,3,4,raw_responses_sample.csv,219,Checkout,Android,BY,power,2024-12-03 14:21:27,3.0,4.0,62.5
R2416,2024-01-12 09:16:13,onboarding,2.0,Web,RU,new,3,3,raw_responses_sample.csv,220,Onboarding,Web,RU,new,2024-01-12 09:16:13,3.0,3.0,50.0
R1768,2024-05-07 14:19:36,Payments,2.0,web,BY,returning,4,4,raw_responses_sample.csv,221,Payments,Web,BY,returning,2024-05-07 14:19:36,4.0,4.0,75.0
R2326,2025-02-18 08:09:45,profile,1.2,ANDROID,BY,New,4,4,raw_responses_sample.csv,222,Profile,Android,BY,new,2025-02-18 08:09:45,4.0,4.0,75.0
R1141,2024-06-02 10:05:37,PROFILE,2.0,Android,BY,power,3,4,raw_responses_sample.csv,223,Profile,Android,BY,power,2024-06-02 10:05:37,3.0,4.0,62.5
R2158,2024-10-03 02:04:04,Check out,2.1,,,,4,4,raw_responses_sample.csv,224,Checkout,unknown,unknown,unknown,2024-10-03 02:04:04,4.0,4.0,75.0
R1354,2024-03-06 10:17:40, search,2.0,Web,BY,,3,3,raw_responses_sample.csv,225,Search,Web,BY,unknown,2024-03-06 10:17:40,3.0,3.0,50.0
R2474,2024-05-20 15:21:05,PROFILE,2.1,web,BY,returning ,2,4,raw_responses_sample.csv,226,Profile,Web,BY,returning,2024-05-20 15:21:05,2.0,4.0,50.0
R1567,2024-11-28 14:31:01,Profile,1.3,web,RU,power,4,3,raw_responses_sample.csv,227,Profile,Web,RU,power,2024-11-28 14:31:01,4.0,3.0,62.5
R2061,2025-04-14 00:52:22, search,2.0,,BY,returning ,3,3,raw_responses_sample.csv,228,Search,unknown,BY,returning,2025-04-14 00:52:22,3.0,3.0,50.0
R1096,2025-04-21 09:43:34,Profile,2.0,iOS,AM,power,2,3,raw_responses_sample.csv,229,Profile,iOS,AM,power,2025-04-21 09:43:34,2.0,3.0,37.5
R1243,2024-06-06 23:24:20,CHECKOUT,2.0,iOS,RU,new,4,5,raw_responses_sample.csv,230,Checkout,iOS,RU,new,2024-06-06 23:24:20,4.0,5.0,87.5
R2047,2024-08-05 00:42:13,ONBOARDING,1.2,web,KZ,New,4,4,raw_responses_sample.csv,231,Onboarding,Web,KZ,new,2024-08-05 00:42:13,4.0,4.0,75.0
R2224,2025-04-18 19:50:40,CHECKOUT,2.1,iOS,KZ,returning,4,4,raw_responses_sample.csv,232,Checkout,iOS,KZ,returning,2025-04-18 19:50:40,4.0,4.0,75.0
R2426,2024-08-01 07:37:31,Profile,1.2,Web,,new,5,5,raw_responses_sample.csv,233,Profile,Web,unknown,new,2024-08-01 07:37:31,5.0,5.0,100.0
R2159,2024-06-04 03:47:37,profile,1.2,Android,ru,returning ,5,5,raw_responses_sample.csv,234,Profile,Android,RU,returning,2024-06-04 03:47:37,5.0,5.0,100.0
R1773,2025-06-09 16:07:44,onboarding,1.3,web,AM,new,2,3,raw_responses_sample.csv,235,Onboarding,Web,AM,new,2025-06-09 16:07:44,2.0,3.0,37.5
R1544,2024-06-30 14:47:37,Onboardng,2.0,iOS,RU,,1,1,raw_responses_sample.csv,236,Onboarding,iOS,RU,unknown,2024-06-30 14:47:37,1.0,1.0,0.0
R1646,2025-04-14 10:09:00,Check out,2.1,ANDROID,BY,,5,4,raw_responses_sample.csv,237,Checkout,Android,BY,unknown,2025-04-14 10:09:00,5.0,4.0,87.5
R1180,2024-11-16 22:20:46,profile,2.1,web,KZ,,4,5,raw_responses_sample.csv,238,Profile,Web,KZ,unknown,2024-11-16 22:20:46,4.0,5.0,87.5
R2218,2024-05-28 20:31:27,Onboardng,1.2,Web,AM,,3,3,raw_responses_sample.csv,239,Onboarding,Web,AM,unknown,2024-05-28 20:31:27,3.0,3.0,50.0
R1103,2025-01-09 02:50:25,Onboarding,2.1,Web,GE,new,5,4,raw_responses_sample.csv,241,Onboarding,Web,GE,new,2025-01-09 02:50:25,5.0,4.0,87.5
R1444,2024-02-23 05:24:40,Profile,2.0,iOS,ru,returning,4,3,raw_responses_sample.csv,242,Profile,iOS,RU,returning,2024-02-23 05:24:40,4.0,3.0,62.5
R1206,2024-11-05 18:46:36,Onboarding,2.1,Web,,power,3,1,raw_responses_sample.csv,243,Onboarding,Web,unknown,power,2024-11-05 18:46:36,3.0,1.0,25.0
R1484,2025-01-25 00:07:49,onboarding,1.3,web,ru,New,4,3,raw_responses_sample.csv,244,Onboarding,Web,RU,new,2025-01-25 00:07:49,4.0,3.0,62.5
R2147,2024-08-01 22:11:02, Payments,1.3,,BY,returning ,4,4,raw_responses_sample.csv,245,Payments,unknown,BY,returning,2024-08-01 22:11:02,4.0,4.0,75.0
R1395,2024-07-01 16:34:44, search,2.0,,RU,,4,3,raw_responses_sample.csv,246,Search,unknown,RU,unknown,2024-07-01 16:34:44,4.0,3.0,62.5
R1784,2024-10-19 04:11:16,Checkout,1.2,Android,BY,New,5,5,raw_responses_sample.csv,247,Checkout,Android,BY,new,2024-10-19 04:11:16,5.0,5.0,100.0
R1427,2025-01-04 12:30:58,Serch,1.3,iOS,RU,,5,5,raw_responses_sample.csv,248,Search,iOS,RU,unknown,2025-01-04 12:30:58,5.0,5.0,100.0
R1874,2024-02-05 11:40:45,PROFILE,2.1,iOS,,,4,3,raw_responses_sample.csv,249,Profile,iOS,unknown,unknown,2024-02-05 11:40:45,4.0,3.0,62.5
R1461,2025-04-27 19:21:23,search,1.3,web,AM,returning,3,3,raw_responses_sample.csv,250,Search,Web,AM,returning,2025-04-27 19:21:23,3.0,3.0,50.0
R2289,2024-06-27 16:09:47,search,2.1,Web,RU,,4,3,raw_responses_sample.csv,251,Search,Web,RU,unknown,2024-06-27 16:09:47,4.0,3.0,62.5
R1825,2025-06-05 11:31:33,profile,1.2,Android,BY,,4,4,raw_responses_sample.csv,253,Profile,Android,BY,unknown,2025-06-05 11:31:33,4.0,4.0,75.0
R2208,2024-08-28 11:23:21,Payments,1.2,ANDROID,GE,,3,4,raw_responses_sample.csv,254,Payments,Android,GE,unknown,2024-08-28 11:23:21,3.0,4.0,62.5
R1438,2025-03-17 16:26:23,Payments,1.2,,GE,New,5,3,raw_responses_sample.csv,256,Payments,unknown,GE,new,2025-03-17 16:26:23,5.0,3.0,75.0
R1466,2024-09-20 11:01:26,Search,2.0,Web,ru,,2,3,raw_responses_sample.csv,257,Search,Web,RU,unknown,2024-09-20 11:01:26,2.0,3.0,37.5
R2302,2024-05-09 11:19:28,profile,1.2,ANDROID,RU,,5,5,raw_responses_sample.csv,258,Profile,Android,RU,unknown,2024-05-09 11:19:28,5.0,5.0,100.0
R1508,2024-01-12 20:49:40,profile,1.2,iOS,BY,returning ,4,4,raw_responses_sample.csv,259,Profile,iOS,BY,returning,2024-01-12 20:49:40,4.0,4.0,75.0
R1604,2025-01-02 10:43:19,profile,1.2,iOS,,,2,2,raw_responses_sample.csv,260,Profile,iOS,unknown,unknown,2025-01-02 10:43:19,2.0,2.0,25.0
R1479,2024-10-05 09:41:47,Check out,2.1,Web,AM,returning,3,3,raw_responses_sample.csv,261,Checkout,Web,AM,returning,2024-10-05 09:41:47,3.0,3.0,50.0
R1710,2025-03-30 20:08:00, Checkout ,1.2,Android,,power,4,4,raw_responses_sample.csv,262,Checkout,Android,unknown,power,2025-03-30 20:08:00,4.0,4.0,75.0
R2351,2025-06-24 01:12:05,profile,2.0,ANDROID,,returning ,4,3,raw_responses_sample.csv,263,Profile,Android,unknown,returning,2025-06-24 01:12:05,4.0,3.0,62.5
R1536,2024-07-02 14:37:57,onboarding,2.1,web,RU,power,2,3,raw_responses_sample.csv,264,Onboarding,Web,RU,power,2024-07-02 14:37:57,2.0,3.0,37.5
R1119,2024-04-08 23:47:23,checkout,1.2,ANDROID,RU,returning ,4,4,raw_responses_sample.csv,265,Checkout,Android,RU,returning,2024-04-08 23:47:23,4.0,4.0,75.0
R1617,2024-06-27 19:44:02,onboarding,2.0,,AM,returning ,1,2,raw_responses_sample.csv,266,Onboarding,unknown,AM,returning,2024-06-27 19:44:02,1.0,2.0,12.5
R1904,2024-06-21 01:06:22, Checkout ,1.3,Android,RU,new,3,5,raw_responses_sample.csv,268,Checkout,Android,RU,new,2024-06-21 01:06:22,3.0,5.0,75.0
R2387,2024-02-11 08:47:48,Serch,2.0,,RU,power,2,3,raw_responses_sample.csv,269,Search,unknown,RU,power,2024-02-11 08:47:48,2.0,3.0,37.5
R1367,2025-02-17 00:14:14,PROFILE,2.0,Android,KZ,,3,3,raw_responses_sample.csv,270,Profile,Android,KZ,unknown,2025-02-17 00:14:14,3.0,3.0,50.0
R1994,2025-03-28 20:59:08,Profile,2.0,ANDROID,AM,new,5,4,raw_responses_sample.csv,271,Profile,Android,AM,new,2025-03-28 20:59:08,5.0,4.0,87.5
R1630,2024-04-02 00:30:42,profile,1.3,Android,,New,5,5,raw_responses_sample.csv,272,Profile,Android,unknown,new,2024-04-02 00:30:42,5.0,5.0,100.0
R2412,2024-01-20 10:32:56,Onboarding,1.3,web,ru,returning,2,3,raw_responses_sample.csv,273,Onboarding,Web,RU,returning,2024-01-20 10:32:56,2.0,3.0,37.5
R1686,2024-01-28 20:21:24,Checkout,1.2,web,BY,power,5,5,raw_responses_sample.csv,274,Checkout,Web,BY,power,2024-01-28 20:21:24,5.0,5.0,100.0
R1229,2024-08-23 12:36:53,search,2.1,web,GE,,3,4,raw_responses_sample.csv,275,Search,Web,GE,unknown,2024-08-23 12:36:53,3.0,4.0,62.5
R1270,2024-04-14 23:53:41,checkout,2.1,Web,ru,new,1,2,raw_responses_sample.csv,276,Checkout,Web,RU,new,2024-04-14 23:53:41,1.0,2.0,12.5
R1648,2024-11-11 00:25:39,Profile,1.2,web,BY,new,5,5,raw_responses_sample.csv,277,Profile,Web,BY,new,2024-11-11 00:25:39,5.0,5.0,100.0
R2422,2024-03-12 15:25:34,Search,2.0,ANDROID,AM,,3,4,raw_responses_sample.csv,278,Search,Android,AM,unknown,2024-03-12 15:25:34,3.0,4.0,62.5
R1807,2024-03-03 01:24:20,Checkout,2.1,Android,RU,,4,4,raw_responses_sample.csv,279,Checkout,Android,RU,unknown,2024-03-03 01:24:20,4.0,4.0,75.0
R2089,2025-05-02 10:48:14,onboarding,1.3,iOS,KZ,,4,4,raw_responses_sample.csv,280,Onboarding,iOS,KZ,unknown,2025-05-02 10:48:14,4.0,4.0,75.0
R1450,2024-01-05 08:11:26,Onboarding,1.3,ANDROID,RU,returning ,2,3,raw_responses_sample.csv,281,Onboarding,Android,RU,returning,2024-01-05 08:11:26,2.0,3.0,37.5
R1400,2024-11-16 17:03:00,PROFILE,2.1,Web,KZ,returning ,2,3,raw_responses_sample.csv,283,Profile,Web,KZ,returning,2024-11-16 17:03:00,2.0,3.0,37.5
R2395,2025-05-22 19:45:11, Payments,1.3,Web,,,2,3,raw_responses_sample.csv,284,Payments,Web,unknown,unknown,2025-05-22 19:45:11,2.0,3.0,37.5
R1107,2025-02-28 20:06:53, Payments,2.1,ANDROID,AM,power,1,1,raw_responses_sample.csv,285,Payments,Android,AM,power,2025-02-28 20:06:53,1.0,1.0,0.0
R1724,2024-08-23 05:02:30,Onboardng,2.1,Android,,New,3,3,raw_responses_sample.csv,286,Onboarding,Android,unknown,new,2024-08-23 05:02:30,3.0,3.0,50.0
R1943,2024-02-22 12:26:33,Onboardng,2.1,,,returning,4,3,raw_responses_sample.csv,287,Onboarding,unknown,unknown,returning,2024-02-22 12:26:33,4.0,3.0,62.5
R1217,2024-04-25 01:51:42,ONBOARDING,2.0,ANDROID,ru,new,3,4,raw_responses_sample.csv,288,Onboarding,Android,RU,new,2024-04-25 01:51:42,3.0,4.0,62.5
R1290,2024-01-18 18:04:00,Onboardng,2.1,Android,RU,new,5,4,raw_responses_sample.csv,289,Onboarding,Android,RU,new,2024-01-18 18:04:00,5.0,4.0,87.5
R2373,2024-07-18 23:42:50,Payment,1.3,web,GE,,3,4,raw_responses_sample.csv,290,Payments,Web,GE,unknown,2024-07-18 23:42:50,3.0,4.0,62.5
R1623,2024-07-23 12:57:14,Search,1.3,web,GE,New,5,5,raw_responses_sample.csv,291,Search,Web,GE,new,2024-07-23 12:57:14,5.0,5.0,100.0
R1953,2024-10-05 06:11:00,payments,2.1,ANDROID,KZ,returning ,1,1,raw_responses_sample.csv,292,Payments,Android,KZ,returning,2024-10-05 06:11:00,1.0,1.0,0.0
R2153,2025-04-03 13:14:36,onboarding,2.0,ANDROID,KZ,,2,2,raw_responses_sample.csv,293,Onboarding,Android,KZ,unknown,2025-04-03 13:14:36,2.0,2.0,25.0
R1260,2024-07-09 20:42:27,profile,1.3,iOS,,returning ,5,4,raw_responses_sample.csv,295,Profile,iOS,unknown,returning,2024-07-09 20:42:27,5.0,4.0,87.5
R1801,2025-06-29 19:16:43,Serch,1.3,iOS,AM,,4,4,raw_responses_sample.csv,296,Search,iOS,AM,unknown,2025-06-29 19:16:43,4.0,4.0,75.0
R2492,2024-01-25 21:59:36,onboarding,2.1,,,new,2,2,raw_responses_sample.csv,297,Onboarding,unknown,unknown,new,2024-01-25 21:59:36,2.0,2.0,25.0
R1524,2024-05-21 18:34:43,search,2.1,Android,BY,,3,3,raw_responses_sample.csv,298,Search,Android,BY,unknown,2024-05-21 18:34:43,3.0,3.0,50.0
R1593,2024-12-28 13:39:58,Payment,1.2,Web,BY,power,4,4,raw_responses_sample.csv,299,Payments,Web,BY,power,2024-12-28 13:39:58,4.0,4.0,75.0
R1991,2025-01-31 07:13:39,Payments,2.1,Android,GE,,4,4,raw_responses_sample.csv,300,Payments,Android,GE,unknown,2025-01-31 07:13:39,4.0,4.0,75.0
R2350,2025-05-18 03:20:35,profile,2.1,ANDROID,AM,power,3,4,raw_responses_sample.csv,301,Profile,Android,AM,power,2025-05-18 03:20:35,3.0,4.0,62.5
R1089,2025-01-25 12:42:50,PROFILE,1.2,Android,AM,new,4,5,raw_responses_sample.csv,302,Profile,Android,AM,new,2025-01-25 12:42:50,4.0,5.0,87.5
R2240,2025-06-30 22:01:28,Serch,1.2,,RU,power,4,3,raw_responses_sample.csv,303,Search,unknown,RU,power,2025-06-30 22:01:28,4.0,3.0,62.5
R1164,2024-12-27 19:27:17,Search,2.1,iOS,,,5,5,raw_responses_sample.csv,305,Search,iOS,unknown,unknown,2024-12-27 19:27:17,5.0,5.0,100.0
R2356,2024-09-21 13:43:36,CHECKOUT,1.3,Android,,,5,5,raw_responses_sample.csv,306,Checkout,Android,unknown,unknown,2024-09-21 13:43:36,5.0,5.0,100.0
R2414,2024-01-04 10:22:52,Serch,1.2,ANDROID,KZ,,3,3,raw_responses_sample.csv,307,Search,Android,KZ,unknown,2024-01-04 10:22:52,3.0,3.0,50.0
R1666,2024-08-20 09:08:13,checkout,1.3,iOS,AM,,5,5,raw_responses_sample.csv,308,Checkout,iOS,AM,unknown,2024-08-20 09:08:13,5.0,5.0,100.0
R1992,2024-11-12 17:55:51,Profile,1.2,web,RU,New,4,4,raw_responses_sample.csv,309,Profile,Web,RU,new,2024-11-12 17:55:51,4.0,4.0,75.0
R1906,2024-04-01 14:55:52, Payments,1.3,Web,,,2,2,raw_responses_sample.csv,311,Payments,Web,unknown,unknown,2024-04-01 14:55:52,2.0,2.0,25.0
R1311,2024-05-23 03:00:03,payments,1.3,Android,KZ,,4,4,raw_responses_sample.csv,312,Payments,Android,KZ,unknown,2024-05-23 03:00:03,4.0,4.0,75.0
R1805,2024-01-25 18:51:40,CHECKOUT,1.2,Web,KZ,new,5,5,raw_responses_sample.csv,313,Checkout,Web,KZ,new,2024-01-25 18:51:40,5.0,5.0,100.0
R1505,2024-06-08 04:16:23,search,1.3,Android,BY,,5,5,raw_responses_sample.csv,314,Search,Android,BY,unknown,2024-06-08 04:16:23,5.0,5.0,100.0
R1761,2025-06-13 02:05:21, search,1.2,web,ru,returning,2,3,raw_responses_sample.csv,315,Search,Web,RU,returning,2025-06-13 02:05:21,2.0,3.0,37.5
R1668,2099-12-31 12:00:00,Checkout,2.1,iOS,GE,returning,4,4,raw_responses_sample.csv,316,Checkout,iOS,GE,returning,2099-12-31 12:00:00,4.0,4.0,75.0
R2418,2024-07-21 22:38:29, search,1.2,Android,GE,returning,5,4,raw_responses_sample.csv,317,Search,Android,GE,returning,2024-07-21 22:38:29,5.0,4.0,87.5
R2074,2024-05-23 19:58:19,checkout,1.2,ANDROID,GE,power,5,4,raw_responses_sample.csv,318,Checkout,Android,GE,power,2024-05-23 19:58:19,5.0,4.0,87.5
R2097,2024-06-10 09:04:34,search,2.1,ANDROID,GE,returning ,3,3,raw_responses_sample.csv,319,Search,Android,GE,returning,2024-06-10 09:04:34,3.0,3.0,50.0
R2273,2025-05-13 01:53:33,Onboarding,1.2,ANDROID,BY,new,2,2,raw_responses_sample.csv,320,Onboarding,Android,BY,new,2025-05-13 01:53:33,2.0,2.0,25.0
R1009,2024-08-12 04:32:31,Search,2.1,iOS,ru,new,4,3,raw_responses_sample.csv,321,Search,iOS,RU,new,2024-08-12 04:32:31,4.0,3.0,62.5
R2409,2025-06-26 09:21:46,Payment,2.1,,ru,returning,1,1,raw_responses_sample.csv,322,Payments,unknown,RU,returning,2025-06-26 09:21:46,1.0,1.0,0.0
R1657,2024-09-07 00:07:48, search,2.1,web,RU,returning ,4,5,raw_responses_sample.csv,323,Search,Web,RU,returning,2024-09-07 00:07:48,4.0,5.0,87.5
R1059,2024-09-05 03:44:49,profile,2.1,,GE,,4,4,raw_responses_sample.csv,324,Profile,unknown,GE,unknown,2024-09-05 03:44:49,4.0,4.0,75.0
R1049,2024-10-10 16:31:40,Profile,2.1,Web,AM,new,4,4,raw_responses_sample.csv,325,Profile,Web,AM,new,2024-10-10 16:31:40,4.0,4.0,75.0
R2454,2024-12-25 21:31:01, Checkout ,2.1,iOS,AM,,3,3,raw_responses_sample.csv,326,Checkout,iOS,AM,unknown,2024-12-25 21:31:01,3.0,3.0,50.0
R1628,2024-06-01 18:57:00,ONBOARDING,2.0,iOS,RU,New,2,2,raw_responses_sample.csv,327,Onboarding,iOS,RU,new,2024-06-01 18:57:00,2.0,2.0,25.0
R1222,2025-04-29 07:54:14,Onboardng,2.0,,KZ,,1,3,raw_responses_sample.csv,328,Onboarding,unknown,KZ,unknown,2025-04-29 07:54:14,1.0,3.0,25.0
